N,P,K,temperature,humidity,ph,rainfall,label
55.19184426836442,83.69044485001615,45.47712291859819,34.940600320757355,51.13832498091906,6.214734467000206,200.33634432928733,orange
74.29171023486174,72.78979712044001,53.46522630972039,35.15584285316876,73.5543631851214,7.317897141399673,128.1692553841921,kidneybeans
38.932702364807604,93.29179593917162,40.874216979889496,28.215572085162847,72.063145598436,7.207242438152346,154.4522316464179,mothbeans
76.1336950393686,65.08116677476143,72.17738706658979,28.710587525010578,49.36932217475402,6.130945488683035,93.33959089210256,papaya
70.37218091355321,76.91536759662428,55.72879204664244,26.464575827412414,77.86966236776783,5.877757717936111,222.46165185548548,cotton
58.02477747653008,62.02400830404568,49.457518685872664,33.81198187546263,65.61241464058101,6.876414992391706,126.87731764531618,mothbeans
79.5413699504055,69.73019400416375,91.38592138295607,20.252330476409956,65.20028591132515,5.354964060544903,134.1056901560035,grapes
65.32533882958883,66.2018493878195,85.36654026635304,25.990471675410593,85.9985449688009,7.0945451909196375,96.13335868304199,watermelon
48.12949973671623,72.18217966607946,48.25035922052207,28.013789190925756,74.09406039850472,7.882614540385806,146.35273956245348,mothbeans
108.68662480362441,51.31797040261116,61.62013208889525,30.438910879160712,88.46289624112977,5.998272973929523,270.18537550276903,coconut
109.3204201496431,49.41592476273912,66.69730527593876,30.614988553351477,85.05799058382331,6.520332691533837,232.9230784911658,coconut
103.61395605508415,47.063904634682494,35.36534764210958,24.994941270724382,84.68660451363414,6.260931423358857,213.28430601419743,rice
78.83853402964122,49.43426566857493,76.40918934714935,25.037470679317025,60.358682597580845,6.4415991495679465,209.04567937294632,pomegranate
48.72815069927832,35.22340444477964,27.730759139003922,30.720232028664412,62.47122218886401,5.842122714658477,184.1055933237036,apple
56.95160411720232,72.64683287432341,61.98422823122174,32.82468668592194,70.930016574799,7.265166412757396,127.48698677030956,mothbeans
75.10107269860318,65.04732979058812,57.43512899523615,16.294465709986152,64.55160681555844,6.28455318652203,205.61572324299192,lentil
72.6752211270234,42.46320859362581,71.37554301962338,25.9141408336098,81.74798978759394,5.25689261538658,151.42343724094894,blackgrams
84.30508285064765,74.86271276940153,67.7624405229215,30.043604653544712,64.52513142947492,5.271451850089169,133.92976447819822,grapes
79.02696726290087,44.45701867392857,45.826211107103816,22.72934004485115,73.87154348194558,7.13359758210637,126.59187043314438,watermelon
45.11955530823956,93.29179593917162,52.46771430840847,29.637899259041667,73.13800988163024,7.9561651634759425,143.13359015340373,mothbeans
78.55165399203953,76.63363350073558,69.64320560826665,32.311866733512296,55.51584049979913,6.578990298275173,112.26981139040221,papaya
81.79842660997609,64.22627608667227,26.83336239103,30.848086184142947,65.17837455452955,6.91304040839836,117.62146328740693,kidneybeans
99.240270192069,44.786011393437526,47.95327415346155,25.90457728771604,77.50379895317155,6.687481374420096,168.9670508611535,maize
113.56240028570824,40.126591648863396,37.57882963566874,27.62181513119601,88.3483627441502,6.750707633619543,186.9028665626846,rice
78.70948228782771,49.18290259340105,41.00851377730773,24.64721539588146,55.75728689684962,6.562369930964455,192.50293442413385,maize
85.52782185271144,46.24836264221043,42.22339239318608,32.10759994180157,62.44282136482623,6.19639805814714,157.00340884219335,banana
91.60782476777362,46.73224104748488,37.625273444195216,27.487374422983823,92.63131013016499,6.001543981319312,200.2079035948284,rice
77.95212730846784,73.05171394580375,92.53840237121885,16.294465709986152,69.87606209552203,4.920555457021262,139.96134571538872,grapes
51.938498515362014,53.598405771653965,67.34809843388086,29.028894288948027,65.92641480808179,7.668038735881161,224.47313244041646,mango
55.62555313479246,37.28063170403635,43.90262135337096,23.877857998116568,52.499310121417025,7.284048347645882,90.78859862012133,chickpea
82.08336709149755,78.45460240482252,69.01600013304527,28.01782651466995,64.71278785226392,7.782719579564141,228.31528089593868,muskmelon
46.25424687215455,45.510014795268425,69.5363111164946,19.383100533818475,84.60199640723336,7.634000613080411,131.36935317683242,watermelon
47.367655207605104,67.55707825584831,84.22617841260772,33.03762259069656,86.45682568616316,5.4982089726199,258.15192609202944,cotton
66.79038107810089,60.97655771649744,65.89904372542986,21.92584433013018,78.81335986260359,7.965766551258879,119.30659328958957,watermelon
90.50296026301393,40.90111832893192,56.94577679243757,29.005818118056762,58.9129909445564,5.77578614663814,143.0011843464029,kidneybeans
71.1506371781873,84.8222108091283,76.26126179685414,16.294465709986152,64.00645143172208,5.7953070183905355,137.73796906716143,grapes
97.08306250206724,47.93428546900135,40.40937069693161,29.61095761430866,87.57219417029374,6.304807229263452,227.54600986089704,rice
81.07649335404092,55.05819907598213,54.619955670633054,30.01903658157966,64.75170889614199,7.303620070075379,127.85953386897536,kidneybeans
65.07073059939857,55.35847264720069,60.4373264629602,20.054328630134044,75.01597547073452,7.097428354829498,134.48221106015802,watermelon
84.60109875699902,68.21979047195808,79.9116640428018,27.90688880093129,56.86280871995442,5.996740161631869,101.32958278358117,papaya
53.58005869847842,49.08069845945279,35.62085514782006,21.345147402405463,59.757356744741514,7.122361181199869,107.54291329813574,chickpea
68.52917599486135,56.87218194630427,85.69434410918134,18.526752262408603,75.57918291711128,7.169705782126443,103.53254770015596,watermelon
67.50444300147115,42.28816025915813,76.51803272552611,31.3711201967891,63.45722755447201,6.607189470103404,217.84380548621894,pomegranate
76.49525856396514,40.199170017509076,49.23930500489398,29.414201044499567,62.7627484149965,7.6058967888994164,139.27082718821785,coffee
48.87452920343729,45.04280875532915,73.34666552519872,32.18487391096992,69.36953000240912,7.965766551258879,232.22762247573107,mango
75.91278846721492,73.41528342039759,25.92436274709734,27.432922441346328,50.55718869104258,6.529305651451603,133.29876829977175,kidneybeans
95.9203682581998,47.99440267023186,53.633760551635504,28.645331143501465,72.23666365152941,6.183277778081508,155.1179977762827,banana
70.71158691623461,40.51200203979946,74.9910979372657,27.967222710664647,56.75139539261152,6.282216518102586,222.72054294072757,pomegranate
92.61221596400881,76.11652856004778,43.773791709144675,36.81227376043172,85.50130801615485,6.793725378967468,214.19813580162312,mungbeans
100.91506851922462,64.19418661028541,48.164659088777555,25.835697643214864,76.90045677073726,6.665385635143227,204.42594934692806,maize
80.84900816928977,59.021916135146405,44.840412735543495,32.14932106154288,58.82817910501991,6.337884270310654,150.4993606186457,kidneybeans
93.54880245394875,49.816880646221605,43.87317026714668,26.96196758419462,79.70393239055524,5.758506649961813,194.0984245587277,rice
33.353135682439415,69.23226218788156,72.1203413096061,33.82763568536041,61.59110847251581,7.375385547709391,166.87037913346487,mothbeans
80.718879614551,81.22703219988979,71.03797815360754,27.655725301345107,73.1128646060024,6.8745370912396595,196.02222691818216,muskmelon
74.91008558033164,57.57503821033837,35.119569955900005,32.22905603123965,74.64619124701615,7.179433450935872,224.38842165152062,mango
54.4029544866919,41.18586619260713,86.87096702785757,26.03644890365176,79.5792949327927,7.13451506365786,145.96405551828508,watermelon
58.69366784113875,50.01942702610844,40.51672992511306,20.336921952539228,62.71150127812363,7.579712352259411,96.08351432578209,chickpea
80.57750781029715,65.3786191500895,61.10384702169971,30.89216858226139,61.334141675845366,6.322894021704914,140.45870878436085,kidneybeans
82.02261253748024,38.503503297798595,83.03480796603999,22.137168387056334,78.75326963369552,7.0749203711668285,97.71058950613921,watermelon
80.67639285703089,78.95490897639257,43.54696749345324,34.27976822914241,86.52813380784005,6.276531534500767,234.16639879986622,mungbeans
48.338352400888766,45.446819510731096,30.433854685538435,35.56541582335802,66.35834276940122,5.389011108052456,198.1984273837981,apple
55.366912471313775,49.84505145692862,69.66310607055874,16.90993122635925,83.59679372818944,5.374912734416149,151.3635159411203,blackgrams
81.11204812444866,49.580874042776024,91.02479874874314,28.95657036386013,61.6194943344567,6.1857315021929775,109.80934218387884,papaya
97.57371365175636,55.40110120069174,59.22250231377544,24.356437148992274,66.30767854684431,7.022577191376546,155.0434116774769,coffee
80.62247261944555,66.48048876528014,65.09923393657445,34.09387906182615,66.72328788427343,7.3947779547654084,235.9348366336681,muskmelon
30.770380705463616,28.45424545262699,27.925388851002005,33.246825495403776,67.57761470460126,6.296223283312126,168.2357926563662,apple
88.830827052059,67.2462578538902,57.53024147145236,27.941989142469396,64.6514543156657,7.342626669648689,127.57759009690297,kidneybeans
71.78945092717976,67.5565264632953,39.40170710882646,29.95261466183682,63.353309953261444,6.010610179729311,164.38321178584556,orange
91.1526604215171,33.223875930805555,71.0173508344714,30.533334415754958,58.667129643986115,6.290686226164039,219.8012213981145,pomegranate
94.83346949741521,43.36542193614863,70.38007967668871,23.351949726396008,65.43706566934189,7.578502956582337,145.65503149739064,coffee
115.98642509700672,54.12189092112211,71.56411693121595,30.023615834150075,87.4195595762479,6.308236994890289,234.54719512615574,coconut
98.52016545329307,25.848850637505194,68.19513438052881,26.055883222624168,72.97755581735774,7.965766551258879,140.63638566677722,coffee
45.014803519348156,82.29914862046294,65.57921849923619,19.27635907159836,66.62827279048264,6.6373272874489935,165.52582138682575,pigeonpeas
34.22298968376243,55.34919571400951,46.058649331663354,19.951608787218166,57.55292363637886,7.13552369091338,98.02661579692673,chickpea
51.6494739976414,70.90380921504648,36.957651515251236,30.381630704720873,57.85433896235512,5.0598931604779285,152.42866172834235,orange
57.489651300384274,45.10795952914967,52.22776117966638,33.67956504162176,74.93676181005864,7.117348690690963,231.29316143750472,mango
41.05645662143283,76.88491172857056,43.80134454966248,29.86797376915657,73.50288909096608,7.965766551258879,174.09982587214503,mothbeans
39.57827704198315,31.48980560240181,51.89182409657229,22.434317041650992,66.780204161723,7.509763861302497,102.85554074857657,chickpea
95.87048201977498,45.597909940123074,72.67372661193885,26.60268513616476,82.76448158558452,6.472652048050676,270.18537550276903,coconut
62.56611257904333,33.843510241211824,79.86052704410257,24.918131178766522,77.4732253064832,7.686856103387079,90.83465285677013,watermelon
89.59294227072097,70.56938801119134,54.44652781535301,30.810813439470635,72.35083545898365,7.030166626399418,231.37392810687825,mungbeans
74.21659479548003,81.31377390779242,89.26178003841775,29.54773392440203,63.12225247453637,5.8037963954954765,156.69346384896772,papaya
50.985396131857826,55.42210152178119,71.08491648678078,28.402273693667265,53.19667489819669,6.559450480073196,115.13910857261574,papaya
53.31923749916861,39.19589699996249,48.095635306224594,16.294465709986152,63.811498188811754,6.841908950473056,99.70737186315021,chickpea
70.69800952588551,75.59244150153378,46.69930660959642,23.03291906545004,68.57195955264378,6.188367838852662,173.13809722632863,pigeonpeas
50.471964413641395,58.109643442466435,54.012302774349415,34.897449461643,71.8340419269676,7.814687056950298,252.4637900755036,mango
70.63164980869647,65.42721861351185,83.2086680587738,21.57254625528461,72.00303244317917,6.659101755116932,143.87557884697026,watermelon
59.06147240774946,21.51076056209797,56.36277112644564,28.67403690447918,79.1619310233875,5.4362045587787575,171.66860532744298,apple
72.80783908490466,80.42826893326827,61.977946402823896,27.735606343886264,63.084572423751176,7.599166336422037,227.92758622587277,muskmelon
48.91511898470909,78.3405520500327,25.02219273925809,29.377874040255666,55.00665433088548,6.1571640066559254,206.51201846543586,orange
48.33747609348535,36.11732105488908,47.50458280306959,35.621507561713294,67.08702926363502,6.275179467067267,184.6383723232586,apple
91.67354437426252,36.268925866394774,72.93534509823013,22.747298902132545,73.57140789543577,7.480478249719284,150.24988590822892,coffee
101.5663947700584,21.51076056209797,83.33089007326576,33.771308341965586,64.0798350302342,5.572226764914602,192.59192567981094,pomegranate
50.73133692232969,41.775273185396316,41.26655810592476,34.11456368273929,64.66050632920751,6.757677254763312,180.63046372742784,apple
99.05450335078079,38.62276626652887,53.223101451099076,22.213791053401646,67.05936342355494,7.400931491199489,153.27433954966062,coffee
85.38282316458755,66.78426958487657,71.93458491766353,31.245366401357717,77.81178636935985,5.15893470463069,254.88908333316624,cotton
49.331701825638305,43.51818411253056,54.96755528728722,20.84719813118692,59.92232157644907,7.623279713923881,90.78859862012133,chickpea
75.75323751403566,31.859367257622367,85.84546802953032,19.659802141224656,72.11958963783843,6.845557663840911,147.11809012398882,watermelon
103.3010203013132,50.218587257415415,74.07737977348393,26.698218002861225,88.71980771690428,5.763372204498288,258.09419737179445,coconut
65.04142159594142,44.933308959268594,81.74825341079304,16.31801922147335,72.26104614071201,6.822866749031075,109.30363662399326,watermelon
92.0985994436768,22.141353821357907,35.38049695246474,24.888975717780298,59.73327767594995,7.268672500156749,143.3075708404504,coffee
53.926163182539014,78.47832976874024,64.81359510442948,18.583183804721223,71.13808640792391,6.069192117975651,181.82325769571213,pigeonpeas
82.34856379626868,38.33885919066315,76.45342461375293,20.267793423311684,80.92931264308605,6.648030710889044,123.711337686219,watermelon
38.57917542294036,68.12306211265151,39.90058339808666,25.600770274646642,49.36932217475402,5.906444381583202,179.8007640871853,orange
61.229592592231796,48.37351777878178,45.19417113933322,21.27550727480504,73.97880216869206,5.616964747836325,153.87018019119245,blackgrams
52.52684591669963,87.73032533825707,61.24057028221561,18.53258726145213,69.48414088704759,6.852090038023128,162.51322469791583,pigeonpeas
85.78191895055586,80.33563955065188,41.42530136241058,23.61954942233582,66.57128539306342,5.852357240951249,197.01492150401813,lentil
81.569096281854,52.818443345295385,84.06173306435204,18.422909325194933,74.53833215923366,6.715458442099581,119.30916203428325,watermelon
77.10173940938103,55.85589746298416,38.35563927757807,21.929905982954114,85.21919754820868,5.875257182110542,159.07814538610774,blackgrams
46.219438082153324,74.12300083591438,48.25940350408715,29.305054266903774,72.15196236016028,7.965766551258879,164.3745284014067,mothbeans
45.74704097223224,58.792938199823496,74.13070553400053,17.383332228764235,75.29217061694557,6.945608226947265,122.27889418013352,watermelon
53.39874924861178,54.078605010670806,79.89948501256058,21.487672503393767,57.72974957619883,7.943599681429821,109.39728969219357,watermelon
83.47399346466793,50.87464236578997,37.4252880780419,29.57520283507722,63.48130388201691,6.508555980266978,143.56157202026208,kidneybeans
48.28025083725821,66.03658317826196,70.57149216862572,16.298012539426416,65.53923893961554,7.264903210519998,176.47530374828816,pigeonpeas
115.98642509700672,42.48044859694303,62.56632982767436,26.986894357609255,87.4438119499319,6.2577536467489585,270.18537550276903,coconut
54.7831131431273,82.15728222019054,30.902424692454897,26.054242868085176,57.97378694553996,5.871195576152167,192.7041082635205,orange
76.69860379355254,71.03959678963544,47.8135399789341,22.887525273152107,69.19739407062673,6.151395698417897,203.39005986791508,lentil
49.17146984710475,74.72982682390229,52.4136854399889,28.06503337722417,68.44506514114133,7.525154886959482,141.22628753851632,mothbeans
71.70373929074063,69.70714889966858,58.51336575237373,28.41534765132146,73.3155093531893,6.549210213285181,240.7678965982077,cotton
114.40749319838987,50.581037622349,69.1448701508459,28.90580215386841,87.27374553444275,6.132863493601369,244.845453351353,coconut
50.29187966860843,49.9297924652941,47.68646073080714,17.281334703563175,84.44582228537168,6.338593772436006,162.62644544693012,blackgrams
86.3903383418092,63.64624580443697,57.63466212936811,22.22091853810894,69.76539710560408,7.187950481267855,188.37490368782585,maize
69.2572544444527,67.5939376832147,74.07903959778604,37.675386652842974,69.7427395179632,7.33633694883321,240.04752498761508,muskmelon
100.98552821113974,47.105186892287314,69.44102327250839,28.90516169118641,82.95546328611563,6.135114458289429,262.7972346914903,coconut
70.73339982990777,90.98725018351311,43.786554810129125,32.31696147507819,79.42152896945731,6.7902717319180805,235.1427651948812,mungbeans
75.60369832369393,51.78937218659562,63.69424542704829,28.526628393726455,61.02779423503089,6.341024045090752,141.69741718558262,papaya
83.31975566707409,62.68044757905565,32.307223126678494,28.668722752242672,83.85558875731027,6.458609700114401,236.33353454945785,mungbeans
96.0600995134564,62.50627044780798,48.24354943794821,26.416765615895105,72.15020823595535,6.735978830230696,182.12575370459857,maize
111.85442644095377,52.38635219150213,70.01437185422978,28.533666039237055,82.45540938578641,6.374167760264403,267.9467349140988,coconut
88.03480708540681,71.38517860594486,44.83441647737488,34.08043673574198,57.35763185126227,6.673459775085715,113.22857137808445,kidneybeans
77.03559398467809,57.7524924992361,70.32746028569446,37.45918812998513,69.78673283836538,7.79222458679551,232.80479447589667,muskmelon
57.718145304142325,79.6431952062795,57.54487754698758,20.330798893557777,72.27338308741156,6.219926786173438,170.4546079692264,pigeonpeas
59.60807770837549,35.29061012150656,41.82568393592223,22.593989093122218,65.2596578143362,7.500174695412894,99.48606276411513,chickpea
79.89081936452963,46.66607832835089,79.79345399045664,23.001209840917625,62.523584534884826,7.965766551258879,138.88153168464868,coffee
102.71555094994159,59.97447969773757,55.05102269383175,25.820528611425548,68.14692833956947,7.028403032027274,156.6615653069456,maize
42.4763298429619,74.84107938638867,52.30167071761241,23.967222632086433,80.75102900002861,6.884472437520078,165.06465355507086,pigeonpeas
78.40379388460201,32.01503879916001,29.555135501111344,34.22708227399547,56.030499535667836,5.652448728041412,155.1794331755112,banana
32.09150881698607,32.8247016277889,50.304272378166296,17.986914869440717,52.67746841257417,7.490837160158021,96.56807724502589,chickpea
104.59654829585509,45.992593442908316,44.87563905167328,26.475835256372733,83.44337347919384,5.85272472916311,170.76655366694558,banana
68.9281630619396,51.485542351080284,60.44688046365097,28.699537301084916,62.33055536717142,5.74042062529195,113.98739301832256,kidneybeans
64.72073392136454,38.51015441950566,69.13851781034352,34.97396608280529,89.50330923774999,6.031725129767191,229.33314939739518,cotton
69.02139129301105,46.80340945700274,54.71745952284826,31.394455205582098,78.86198428413309,5.976364385544561,244.87686277682693,cotton
89.35856944979108,54.938558325346115,67.07920067383958,30.86669441620891,52.42662105107964,6.450192931656202,125.59224332863383,papaya
63.65918699175127,85.8897012504692,92.86771528103814,23.19416973458672,62.66666536491031,5.647238460774715,130.99612788579242,grapes
78.40698801528245,45.36692193122084,64.72797101341708,31.519262324991093,55.0900900196589,6.084226610916719,192.84389870851348,pomegranate
78.31535112986163,80.57237750676522,73.67362483666471,29.212013268492093,61.946484641748754,6.139753034651338,120.00247256191909,grapes
86.74899800241229,69.27324416048026,58.90023845417943,29.96080031719886,81.36284558601804,6.675005932843934,243.8829255955698,mungbeans
30.770380705463616,36.82829990950146,55.63350958001847,18.089754841301293,58.60273281552721,6.872880276767146,107.47910256117534,chickpea
69.0376794377748,58.82363390605753,72.2240553878994,35.33806512496977,67.88784016080773,6.859815197771278,107.36608091562722,kidneybeans
64.89891315743934,55.719446078144976,69.87420855466428,17.981499262754607,82.75582733813542,5.923889663942262,133.27922688171628,blackgrams
56.43710396991984,68.48883140597925,35.87479675014821,28.579477167096492,50.07092544492527,5.538152636260915,172.20110711079437,orange
64.0309166787946,63.32484974654878,43.25290699334676,22.3532646375167,72.25085129916006,5.836839484762682,189.32585183133887,lentil
51.29432085613819,73.2156711736115,37.158870605014116,19.07841163047754,67.83935340725773,6.558493711282043,196.9828366614118,pigeonpeas
37.03538910213312,26.759319763472703,44.87729657433586,34.602090956957085,75.50324520861044,5.411373466371978,196.65947804167365,apple
91.737919252862,47.25110546248948,70.5627921551618,20.417257175932722,68.26071297865553,7.420150294045967,125.34956608980164,coffee
80.45987938950773,59.35947845943822,68.77248724136959,29.960001458890613,58.693664747508464,4.920555457021262,189.84390445575056,pomegranate
90.37176098051194,71.812446551621,85.37632700108884,37.04947337761377,70.62629749114791,7.319065121083324,230.11889517495,muskmelon
92.0565025297689,41.50913695535473,60.06396889677038,23.737042395960472,66.07080041448418,7.5959264381150895,132.26188070510332,coffee
73.24264817221739,59.71810143273845,76.55848913626423,36.22133604840985,62.532254314816704,5.582740929631302,201.429280844189,pomegranate
60.113758675643474,68.52749703514226,65.39577374811832,35.3668014377719,71.30388238386229,6.916303939123884,255.13845970835908,mango
81.19231667754974,80.47570095028927,47.927999542096636,37.385634067736966,58.47542673971995,6.263136173107786,138.45599295330697,kidneybeans
43.06594484157955,82.24393937861012,47.55105653451153,29.314652515509955,67.30710009630522,6.64361615494827,161.74369585777188,mothbeans
86.46892803682094,70.7168358450003,66.36746840900616,32.19671659186322,70.84248793419519,7.068851648102823,222.12986745140248,muskmelon
100.58483562669838,44.839429355981196,72.89687824783114,28.691442498919717,83.18915765685671,5.845814688412249,237.61953347550843,coconut
82.36959844637266,46.29941397124212,44.26216667398112,28.9502394668355,76.20630256788442,6.271022253037245,224.47768048558262,rice
74.05467561506188,80.300604043834,85.88291656636004,22.01965146047753,65.86453111477229,5.797099512679152,130.0144574801139,grapes
73.85075724629948,82.94336079877928,41.28462787935487,30.94266540267195,74.78730276258558,6.731220853553751,254.74780279660024,mungbeans
78.32829953944756,48.669523790244774,74.33526752079933,25.48968926542233,76.17066859652812,7.4767362298727225,122.43136190501143,watermelon
65.28972107811897,50.81319936194969,67.5153380863802,31.55715035050129,88.72108188142599,6.212323037388814,228.21219907289708,cotton
101.69266272924928,57.67797933004515,53.94145580323285,20.53323323178827,56.58029592534119,7.965766551258879,139.53156982884704,coffee
55.1993589027284,29.224373931509156,34.61711658891956,35.626829882983905,57.52123343452001,6.641548669220102,238.282699944594,mango
54.89365308019199,90.92017869361055,46.977078501635766,23.86204144754192,71.0165019512264,6.540260150851742,159.4874946097946,pigeonpeas
42.07742758950313,47.575504620563095,47.57289900198344,19.136759374563905,57.03011765720781,7.0767557136136245,105.55604466003449,chickpea
95.92951198208891,87.93949331386827,43.84639778543214,22.525973412839523,62.348309751987806,6.482838971983267,201.79745406090865,lentil
58.631204386562096,62.45719945564518,36.694335201928,20.457646908313528,66.4869019308412,5.951355668333771,188.7537460282094,pigeonpeas
57.49208957381482,50.36178310740043,51.988436126743025,19.216483701912356,59.29645675027065,7.438046616165664,131.37748533659993,chickpea
35.63909579152512,36.091858637249025,44.834910569696184,19.192703073516007,59.10613607051259,7.332582194870823,90.78859862012133,chickpea
115.98642509700672,48.94115636822198,70.75674876226174,27.516711196215233,86.46867742356136,6.50326576107112,254.2445439121725,coconut
73.74772562520947,63.32261316141418,63.9824940498864,27.018016119962276,64.00589565332976,7.791226152588521,201.80526859716062,muskmelon
85.75251813786544,50.7141140725751,43.25695625652899,28.094194762340077,85.2349029688237,6.237314523984573,226.67324210573898,rice
74.85541898229674,62.632313970359405,33.94245269347044,30.823962080242612,58.1344231988934,6.585344383284361,119.44237852114956,kidneybeans
88.0379337591933,39.04348251398676,45.16232630275574,25.563111557495127,84.55439980243605,6.801887842764332,211.4623786010516,rice
67.74750239885115,47.38902491994132,92.86771528103814,30.94335246687197,65.0455639536569,6.577388577158377,221.73482831642494,pomegranate
81.41642219818786,64.51213224886041,44.77206991822251,25.922983060998586,72.98700034924929,7.215941867530864,161.8545788573834,maize
55.21673436694572,49.70530208680288,51.2576262468094,24.794872853706902,70.42508362413413,7.231781130874261,249.74376796569925,mango
39.689323748050214,74.22685953739597,49.30125746009827,29.03584116981423,61.56399097806453,5.3868414655530765,182.78050969902316,orange
115.98642509700672,56.18399270676404,75.07099707614856,31.615676534320702,86.05559985992146,6.180191141374728,229.96195646315113,coconut
80.10889478887768,53.29982349401088,31.749640307530917,30.563487631974787,68.1810091606586,7.049585127882408,115.21866667110409,kidneybeans
43.23834144229894,38.35351326130619,50.382001547189944,28.367147929411285,63.870677520084385,7.6284955264007825,256.1678498254577,mango
95.11080195135129,79.8000418456638,47.32028939982533,22.745621870469616,59.95669248022146,6.3339168910536685,182.40777613090816,lentil
66.28225352986478,50.57600857398129,89.0292922928204,29.292133541930465,57.8566487648457,6.094655808496403,205.44936891758522,pomegranate
40.09277869167248,44.89442327523578,56.307517835607655,17.123444043365268,61.327921322276055,7.244037903595665,90.78859862012133,chickpea
70.84172527660145,78.29711016802297,64.40479795200824,21.44691584798163,65.61664598375994,5.9570931395441615,200.59590549096245,pigeonpeas
97.99611626056245,42.24912213207115,41.032398968131105,29.32788181843495,66.43043027618215,6.143175945649993,167.61289876385936,banana
79.36006383434446,53.720122469413774,52.68792321394292,27.13187813854666,71.73865251632115,5.436377389173407,160.26730521772157,banana
42.74519961903936,28.743683221586522,64.60365427821382,29.999617920454686,68.00763064269815,7.467327927669557,215.7671389962944,mango
72.87353683112312,60.78575167939374,74.17910717324753,25.843771824545613,61.187874296679325,6.066510511328435,232.3708989543206,pomegranate
102.4608519249763,49.3745885989929,46.0146151042565,28.234591663176253,66.87218649245236,6.7031158095162935,174.3130838851877,maize
72.20992960138078,63.8207330627973,55.82738357822713,33.992155141431766,49.36932217475402,5.9646244353413,100.81045819008388,papaya
43.23134592996338,38.09336573836615,40.449338425226124,35.95536271368121,61.03039535412303,5.23994615930425,189.24372468790858,apple
69.51036361781425,29.770988439231672,59.74650917897801,22.943336285549485,68.46922685305798,7.258606560503545,122.91210471201802,coffee
44.87752120661604,29.435423445065094,44.39907554112028,20.856614194415297,59.582203125850114,7.308451057561831,90.78859862012133,chickpea
82.5544706810901,27.196470645868146,73.22279130655842,25.016373532843943,80.5239869535794,7.463789833053487,172.7892195021669,coffee
48.496120096534085,59.88121804693463,45.73118353867835,27.660115497656108,75.07655476209811,7.06160066421786,241.90491769905145,mango
